date,Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,new_cases,new_deaths,total_cases,total_deaths
2020-03-08,Unknown,South Africa,2020-03-08T10:23:04,3,0,0,1,0,2,0
2020-03-08,Unknown,Cambodia,2020-03-08T04:53:03,2,0,1,1,0,2,0
2020-03-08,Unknown,Cameroon,2020-03-08T05:23:03,2,0,0,0,0,2,0
2020-03-08,Unknown,Faeroe Islands,2020-03-08T05:13:07,2,0,0,0,0,1,0
2020-03-08,Unknown,Latvia,2020-03-08T10:33:03,2,0,0,0,0,1,0
2020-03-08,Unknown,Martinique,2020-03-07T03:23:05,2,0,0,0,0,2,0
2020-03-08,Unknown,Morocco,2020-03-05T13:53:03,2,0,0,0,0,2,0
2020-03-08,Unknown,Tunisia,2020-03-08T21:13:10,2,0,0,0,0,1,0
2020-03-08,Unknown,Andorra,2020-03-02T20:23:16,1,0,0,0,0,1,0
2020-03-08,Unknown,Armenia,2020-03-01T19:53:02,1,0,0,0,0,1,0
2020-03-08,Unknown,Bhutan,2020-03-06T15:43:02,1,0,0,0,0,1,0
2020-03-08,Unknown,Colombia,2020-03-07T00:43:02,1,0,0,0,0,1,0
2020-03-08,Unknown,Gibraltar,2020-03-04T13:03:13,1,0,0,0,0,1,0
2020-03-08,Unknown,Jordan,2020-03-03T15:33:02,1,0,0,0,0,1,0
2020-03-08,Unknown,Liechtenstein,2020-03-04T01:33:07,1,0,0,0,0,1,0
2020-03-08,Unknown,Lithuania,2020-02-28T16:23:03,1,0,0,0,0,1,0
2020-03-08,Unknown,Moldova,2020-03-08T05:13:07,1,0,0,0,0,1,0
2020-03-08,Unknown,Monaco,2020-02-29T00:33:01,1,0,0,0,0,1,0
2020-03-08,Unknown,Nepal,2020-02-12T14:43:03,1,0,1,0,0,1,0
2020-03-08,Unknown,Nigeria,2020-02-28T16:23:03,1,0,0,0,0,1,0
2020-03-08,Unknown,Paraguay,2020-03-08T09:13:16,1,0,0,0,0,0,0
2020-03-08,Unknown,Serbia,2020-03-06T15:43:02,1,0,0,0,0,1,0
2020-03-08,Unknown,Sri Lanka,2020-02-08T03:43:03,1,0,1,0,0,1,0
2020-03-08,Unknown,Togo,2020-03-07T02:13:09,1,0,0,0,0,1,0
2020-03-08,Unknown,Ukraine,2020-03-03T15:33:02,1,0,0,0,0,1,0
2020-03-08,Unknown,Vatican City,2020-03-06T15:43:02,1,0,0,0,0,0,0
2020-03-09,Hubei,China,2020-03-09T14:33:03,67743,3008,46488,45,23,80904,3123
2020-03-09,Guangdong,China,2020-03-09T01:43:01,1352,8,1260,45,23,80904,3123
2020-03-09,Henan,China,2020-03-08T05:03:02,1272,22,1247,45,23,80904,3123
2020-03-09,Zhejiang,China,2020-03-09T09:43:03,1215,1,1176,45,23,80904,3123
2020-03-09,Hunan,China,2020-03-09T01:33:06,1018,4,979,45,23,80904,3123
2020-03-09,Anhui,China,2020-03-08T05:13:06,990,6,984,45,23,80904,3123
2020-03-09,Jiangxi,China,2020-03-09T01:53:01,935,1,923,45,23,80904,3123
2020-03-09,Shandong,China,2020-03-09T10:13:06,758,6,700,45,23,80904,3123
2020-03-09,Jiangsu,China,2020-03-09T08:53:03,631,0,621,45,23,80904,3123
2020-03-09,Chongqing,China,2020-03-09T23:13:03,576,6,542,45,23,80904,3123
2020-03-09,Sichuan,China,2020-03-09T08:53:03,539,3,466,45,23,80904,3123
2020-03-09,Heilongjiang,China,2020-03-09T14:33:03,481,13,430,45,23,80904,3123
2020-03-09,Beijing,China,2020-03-09T01:53:01,428,8,315,45,23,80904,3123
2020-03-09,Shanghai,China,2020-03-09T04:03:11,342,3,315,45,23,80904,3123
2020-03-09,Hebei,China,2020-03-07T13:03:05,318,6,307,45,23,80904,3123
2020-03-09,Fujian,China,2020-03-07T13:03:05,296,1,295,45,23,80904,3123
2020-03-09,Guangxi,China,2020-03-09T00:23:09,252,2,230,45,23,80904,3123
2020-03-09,Shaanxi,China,2020-03-08T14:43:03,245,1,227,45,23,80904,3123
2020-03-09,Yunnan,China,2020-03-06T03:23:06,174,2,170,45,23,80904,3123
2020-03-09,Hainan,China,2020-03-08T04:33:02,168,6,159,45,23,80904,3123
2020-03-09,Guizhou,China,2020-03-09T01:13:05,146,2,123,45,23,80904,3123
2020-03-09,Tianjin,China,2020-03-09T10:13:06,136,3,130,45,23,80904,3123
2020-03-09,Shanxi,China,2020-03-09T11:43:02,133,0,127,45,23,80904,3123
2020-03-09,Liaoning,China,2020-03-08T05:13:06,125,1,109,45,23,80904,3123
2020-03-09,Gansu,China,2020-03-09T14:33:03,124,2,88,45,23,80904,3123
2020-03-09,Jilin,China,2020-03-09T14:33:03,93,1,91,45,23,80904,3123
2020-03-09,Xinjiang,China,2020-03-08T05:33:02,76,3,73,45,23,80904,3123
2020-03-09,Inner Mongolia,China,2020-03-08T05:13:06,75,1,70,45,23,80904,3123
2020-03-09,Ningxia,China,2020-03-06T12:53:03,75,0,71,45,23,80904,3123
2020-03-09,Qinghai,China,2020-02-21T04:43:02,18,0,18,45,23,80904,3123
2020-03-09,Tibet,China,2020-02-12T06:43:02,1,0,1,45,23,80904,3123
2020-03-09,Unknown,Italy,2020-03-09T18:13:11,9172,463,724,1492,132,7375,366
2020-03-09,Unknown,South Korea,2020-03-09T09:03:03,7478,53,118,248,1,7382,51
2020-03-09,Unknown,Iran,2020-03-09T10:53:03,7161,237,2394,743,49,6566,194
2020-03-09,Unknown,France,2020-03-09T00:43:03,1209,19,12,410,9,1116,19
2020-03-09,Unknown,Germany,2020-03-09T18:13:11,1176,2,18,317,0,1112,0
2020-03-09,Unknown,Spain,2020-03-09T18:13:11,1073,28,32,159,5,589,10
2020-03-09,Diamond Princess cruise ship,Others,2020-03-06T01:29:39,696,6,40,0,0,0,0
2020-03-09,Unknown,Japan,2020-03-09T09:13:17,511,17,76,33,1,488,7
2020-03-09,Unknown,Switzerland,2020-03-09T11:33:10,374,2,3,68,0,332,2
2020-03-09,Unknown,Netherlands,2020-03-09T18:13:11,321,3,0,77,2,265,3
2020-03-09,Unknown,United Kingdom,2020-03-09T18:33:03,321,4,18,67,0,277,2
2020-03-09,Unknown,Sweden,2020-03-09T18:33:03,248,0,1,42,0,203,0
2020-03-09,Unknown,Belgium,2020-03-09T10:43:05,239,0,1,31,0,200,0
2020-03-09,Unknown,Norway,2020-03-09T18:33:03,205,0,1,22,0,169,0
2020-03-09,Unknown,Singapore,2020-03-08T13:33:13,150,0,78,12,0,150,0
2020-03-09,Unknown,Austria,2020-03-09T18:33:03,131,0,2,8,0,112,0
2020-03-09,Unknown,Malaysia,2020-03-09T09:43:03,117,0,24,0,0,93,0
2020-03-09,Hong Kong,Hong Kong,2020-03-09T10:03:17,115,3,59,0,0,0,0
2020-03-09,"Westchester County, NY",United States,2020-03-09T17:13:16,98,0,0,0,0,213,11
2020-03-09,"King County, WA",United States,2020-03-08T20:23:09,83,17,1,0,0,213,11
2020-03-09,Unassigned Location (From Diamond Princess),United States,2020-03-02T19:53:03,45,0,0,0,0,213,11
2020-03-09,"Santa Clara County, CA",United States,2020-03-08T21:23:03,38,0,1,0,0,213,11
2020-03-09,"Snohomish County, WA",United States,2020-03-08T21:43:03,31,1,0,0,0,213,11
2020-03-09,Grand Princess Cruise Ship,United States,2020-03-07T01:33:02,21,0,0,0,0,213,11
2020-03-09,"New York County, NY",United States,2020-03-09T17:13:16,19,0,0,0,0,213,11
2020-03-09,"Nassau County, NY",United States,2020-03-09T17:13:14,17,0,0,0,0,213,11
2020-03-09,"Los Angeles, CA",United States,2020-03-08T01:13:48,14,0,0,0,0,213,11
2020-03-09,"Contra Costa County, CA",United States,2020-03-08T21:43:03,12,0,0,0,0,213,11
2020-03-09,"San Francisco County, CA",United States,2020-03-08T01:23:12,9,0,0,0,0,213,11
2020-03-09,"Suffolk County, MA",United States,2020-03-08T21:13:14,8,0,1,0,0,213,11
2020-03-09,"Washington County, OR",United States,2020-03-08T19:43:03,8,0,0,0,0,213,11
2020-03-09,"Cook County, IL",United States,2020-03-08T20:23:09,7,0,2,0,0,213,11
2020-03-09,"Middlesex County, MA",United States,2020-03-08T21:13:12,7,0,0,0,0,213,11
2020-03-09,"Placer County, CA",United States,2020-03-09T08:23:03,7,1,0,0,0,213,11
2020-03-09,"Fort Bend County, TX",United States,2020-03-08T17:33:03,6,0,0,0,0,213,11
2020-03-09,"Harris County, TX",United States,2020-03-09T09:13:19,6,0,0,0,0,213,11
2020-03-09,"Norfolk County, MA",United States,2020-03-08T21:13:14,6,0,0,0,0,213,11
2020-03-09,"Fulton County, GA",United States,2020-03-09T18:53:13,5,0,0,0,0,213,11
2020-03-09,"Montgomery County, PA",United States,2020-03-09T18:33:03,5,0,0,0,0,213,11
2020-03-09,"Unassigned Location, WA",United States,2020-03-06T00:33:03,5,0,0,0,0,213,11
2020-03-09,"Bergen County, NJ",United States,2020-03-08T21:23:03,4,0,0,0,0,213,11
2020-03-09,"Grafton County, NH",United States,2020-03-08T17:53:03,4,0,0,0,0,213,11
2020-03-09,"Kershaw County, SC",United States,2020-03-09T00:03:07,4,0,0,0,0,213,11
2020-03-09,"Montgomery County, MD",United States,2020-03-08T21:53:04,4,0,0,0,0,213,11
2020-03-09,"Orange County, CA",United States,2020-03-09T00:23:10,4,0,0,0,0,213,11
2020-03-09,"Pierce County, WA",United States,2020-03-08T21:43:03,4,0,0,0,0,213,11
2020-03-09,"Rockland County, NY",United States,2020-03-09T17:33:13,4,0,0,0,0,213,11
2020-03-09,"Broward County, FL",United States,2020-03-09T08:53:03,3,0,0,0,0,213,11
2020-03-09,"Cobb County, GA",United States,2020-03-09T03:53:03,3,0,0,0,0,213,11
2020-03-09,"Douglas County, CO",United States,2020-03-07T01:53:03,3,0,0,0,0,213,11
2020-03-09,"Douglas County, NE",United States,2020-03-09T00:53:03,3,0,0,0,0,213,11
2020-03-09,"Johnson County, IA",United States,2020-03-09T08:43:03,3,0,0,0,0,213,11
2020-03-09,"Maricopa County, AZ",United States,2020-03-07T19:53:02,3,0,1,0,0,213,11
2020-03-09,"Providence County, RI",United States,2020-03-07T02:23:08,3,0,0,0,0,213,11
2020-03-09,"San Diego County, CA",United States,2020-03-05T20:33:03,3,0,1,0,0,213,11
2020-03-09,"Sonoma County, CA",United States,2020-03-09T12:03:07,3,0,0,0,0,213,11
2020-03-09,"Alameda County, CA",United States,2020-03-07T13:13:14,2,0,0,0,0,213,11
2020-03-09,"Clark County, NV",United States,2020-03-08T21:43:03,2,0,0,0,0,213,11
2020-03-09,"Denver County, CO",United States,2020-03-06T23:33:02,2,0,0,0,0,213,11
2020-03-09,"Fairfax County, VA",United States,2020-03-08T21:33:02,2,0,0,0,0,213,11
2020-03-09,"Harrison County, KY",United States,2020-03-09T08:43:03,2,0,0,0,0,213,11
2020-03-09,"Hendricks County, IN",United States,2020-03-09T08:23:03,2,0,0,0,0,213,11
2020-03-09,"Hillsborough, FL",United States,2020-03-03T18:33:02,2,0,0,0,0,213,11
2020-03-09,"Honolulu County, HI",United States,2020-03-09T03:43:03,2,0,0,0,0,213,11
2020-03-09,"Jackson County, OR ",United States,2020-03-08T00:13:16,2,0,0,0,0,213,11
2020-03-09,"Lee County, FL",United States,2020-03-08T15:33:04,2,1,0,0,0,213,11
2020-03-09,"Manatee County, FL",United States,2020-03-09T08:53:03,2,0,0,0,0,213,11
2020-03-09,"Pinal County, AZ",United States,2020-03-07T17:13:23,2,0,0,0,0,213,11
2020-03-09,"Sacramento County, CA",United States,2020-02-27T20:33:02,2,0,0,0,0,213,11
2020-03-09,"San Benito, CA",United States,2020-02-03T03:53:02,2,0,0,0,0,213,11
2020-03-09,"San Mateo, CA",United States,2020-03-03T00:43:02,2,0,0,0,0,213,11
2020-03-09,"Saratoga County, NY",United States,2020-03-07T18:23:05,2,0,0,0,0,213,11
2020-03-09,"Summit County, CO",United States,2020-03-06T01:29:39,2,0,0,0,0,213,11
2020-03-09,"Washington, D.C.",United States,2020-03-08T13:53:03,2,0,0,0,0,213,11
2020-03-09,"Washoe County, NV",United States,2020-03-08T21:43:03,2,0,0,0,0,213,11
2020-03-09,"Bennington County, VT",United States,2020-03-09T08:53:03,1,0,0,0,0,213,11
2020-03-09,"Berkshire County, MA",United States,2020-03-08T00:43:03,1,0,0,0,0,213,11
2020-03-09,"Carver County, MN",United States,2020-03-09T08:43:02,1,0,0,0,0,213,11
2020-03-09,"Charleston County, SC",United States,2020-03-07T01:53:03,1,0,0,0,0,213,11
2020-03-09,"Charlotte County, FL",United States,2020-03-09T08:53:03,1,0,0,0,0,213,11
2020-03-09,"Chatham County, NC",United States,2020-03-06T16:13:15,1,0,0,0,0,213,11
2020-03-09,"Cherokee County, GA",United States,2020-03-09T03:53:03,1,0,0,0,0,213,11
2020-03-09,"Clark County, WA",United States,2020-03-07T20:03:07,1,0,0,0,0,213,11
2020-03-09,"Collin County, TX",United States,2020-03-09T18:53:13,1,0,0,0,0,213,11
2020-03-09,"Davidson County, TN",United States,2020-03-08T18:03:06,1,0,0,0,0,213,11
2020-03-09,"Davis County, UT",United States,2020-03-07T04:43:02,1,0,0,0,0,213,11
2020-03-09,"Delaware County, PA",United States,2020-03-06T15:33:03,1,0,0,0,0,213,11
2020-03-09,"Douglas County, OR",United States,2020-03-08T19:53:03,1,0,0,0,0,213,11
2020-03-09,"El Paso County, CO",United States,2020-03-07T01:13:21,1,0,0,0,0,213,11
2020-03-09,"Fairfield County, CT",United States,2020-03-08T21:23:03,1,0,0,0,0,213,11
2020-03-09,"Fayette County, KY",United States,2020-03-06T23:23:03,1,0,0,0,0,213,11
2020-03-09,"Fresno County, CA",United States,2020-03-08T04:23:15,1,0,0,0,0,213,11
2020-03-09,"Grant County, WA",United States,2020-03-09T08:43:03,1,1,0,0,0,213,11
2020-03-09,"Harford County, MD",United States,2020-03-08T21:53:03,1,0,0,0,0,213,11
2020-03-09,"Hudson County, NJ",United States,2020-03-08T19:43:03,1,0,0,0,0,213,11
2020-03-09,"Humboldt County, CA",United States,2020-02-21T05:13:09,1,0,0,0,0,213,11
2020-03-09,"Jefferson County, KY",United States,2020-03-09T00:23:10,1,0,0,0,0,213,11
2020-03-09,"Jefferson County, WA",United States,2020-03-07T16:43:02,1,0,0,0,0,213,11
2020-03-09,"Jefferson Parish, LA",United States,2020-03-09T18:53:13,1,0,0,0,0,213,11
2020-03-09,"Johnson County, KS",United States,2020-03-08T00:33:02,1,0,0,0,0,213,11
2020-03-09,"Kittitas County, WA",United States,2020-03-08T00:43:03,1,0,0,0,0,213,11
2020-03-09,"Klamath County, OR",United States,2020-03-07T20:13:14,1,0,0,0,0,213,11
2020-03-09,"Madera County, CA",United States,2020-03-07T20:13:14,1,0,0,0,0,213,11
2020-03-09,"Madison, WI",United States,2020-03-03T15:53:03,1,0,1,0,0,213,11
2020-03-09,"Marion County, IN",United States,2020-03-06T17:13:12,1,0,0,0,0,213,11
2020-03-09,"Marion County, OR",United States,2020-03-08T19:43:03,1,0,0,0,0,213,11
2020-03-09,"Okaloosa County, FL",United States,2020-03-08T03:03:08,1,0,0,0,0,213,11
2020-03-09,"Plymouth County, MA",United States,2020-03-07T03:53:03,1,0,0,0,0,213,11
2020-03-09,"Polk County, GA",United States,2020-03-08T04:13:22,1,0,0,0,0,213,11
2020-03-09,"Ramsey County, MN",United States,2020-03-06T23:23:03,1,0,0,0,0,213,11
2020-03-09,"Riverside County, CA",United States,2020-03-08T10:33:03,1,0,0,0,0,213,11
2020-03-09,"Rockingham County, NH",United States,2020-03-09T22:43:25,1,0,0,0,0,213,11
2020-03-09,"San Antonio, TX",United States,2020-02-13T18:53:02,1,0,0,0,0,213,11
2020-03-09,"Santa Rosa County, FL",United States,2020-03-08T15:33:04,1,1,0,0,0,213,11
2020-03-09,"Sarasota, FL",United States,2020-03-02T03:23:06,1,0,0,0,0,213,11
2020-03-09,"Shasta County, CA",United States,2020-03-09T03:43:03,1,0,0,0,0,213,11
2020-03-09,"Shelby County, TN",United States,2020-03-08T16:13:36,1,0,0,0,0,213,11
2020-03-09,"Spartanburg County, SC",United States,2020-03-09T00:03:07,1,0,0,0,0,213,11
2020-03-09,"Spokane County, WA",United States,2020-03-08T21:53:04,1,0,0,0,0,213,11
2020-03-09,"St. Louis County, MO",United States,2020-03-08T11:23:08,1,0,0,0,0,213,11
2020-03-09,"Suffolk County, NY",United States,2020-03-08T16:03:05,1,0,0,0,0,213,11
2020-03-09,"Tulsa County, OK",United States,2020-03-07T04:43:02,1,0,0,0,0,213,11
2020-03-09,"Ulster County, NY",United States,2020-03-08T16:23:07,1,0,0,0,0,213,11
2020-03-09,"Umatilla, OR",United States,2020-03-02T20:23:16,1,0,0,0,0,213,11
2020-03-09,"Unknown Location, MA",United States,2020-03-08T21:23:03,1,0,0,0,0,213,11
2020-03-09,"Volusia County, FL",United States,2020-03-08T03:03:08,1,0,0,0,0,213,11
2020-03-09,"Wake County, NC",United States,2020-03-03T20:53:02,1,0,0,0,0,213,11
2020-03-09,"Wayne County, PA",United States,2020-03-06T16:13:15,1,0,0,0,0,213,11
2020-03-09,"Williamson County, TN",United States,2020-03-05T23:33:03,1,0,0,0,0,213,11
2020-03-09,"Yolo County, CA",United States,2020-03-06T20:13:14,1,0,0,0,0,213,11
2020-03-09,"Lackland, TX (From Diamond Princess)",United States,2020-02-24T23:33:02,0,0,0,0,0,213,11
2020-03-09,"Montgomery County, TX",United States,2020-03-07T19:53:02,0,0,0,0,0,213,11
2020-03-09,"Omaha, NE (From Diamond Princess)",United States,2020-02-24T23:33:02,0,0,0,0,0,213,11
2020-03-09,"Travis, CA (From Diamond Princess)",United States,2020-02-24T23:33:02,0,0,0,0,0,213,11
2020-03-09,Unknown,Bahrain,2020-03-09T10:03:17,95,0,14,23,0,79,0
2020-03-09,Unknown,Denmark,2020-03-09T18:13:11,90,0,1,5,0,36,0
2020-03-09,Unknown,Greece,2020-03-08T17:23:07,73,0,0,7,0,73,0
2020-03-09,Unknown,Kuwait,2020-03-08T15:33:04,64,0,1,2,0,64,0
2020-03-09,Unknown,Iraq,2020-03-09T23:33:02,60,6,9,6,2,60,6
2020-03-09,Unknown,Iceland,2020-03-09T10:03:17,58,0,0,10,0,55,0
2020-03-09,Unknown,Egypt,2020-03-09T10:03:17,55,1,12,7,0,55,1
2020-03-09,Unknown,Thailand,2020-03-07T10:13:23,50,1,31,0,0,50,1
2020-03-09,New South Wales,Australia,2020-03-09T18:53:13,48,3,4,3,0,77,3
2020-03-09,Queensland,Australia,2020-03-08T05:43:04,15,0,8,3,0,77,3
2020-03-09,Victoria,Australia,2020-03-09T18:33:03,15,0,7,3,0,77,3
2020-03-09,South Australia,Australia,2020-03-06T04:23:08,7,0,2,3,0,77,3
2020-03-09,Western Australia,Australia,2020-03-09T18:33:03,4,1,0,3,0,77,3
2020-03-09,Tasmania,Australia,2020-03-08T05:43:04,2,0,0,3,0,77,3
2020-03-09,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0,3,0,77,3
2020-03-09,Northern Territory,Australia,2020-03-06T04:33:03,0,0,0,3,0,77,3
2020-03-09,Taiwan,Taiwan,2020-03-09T00:33:14,45,1,15,0,0,0,0
2020-03-09,Unknown,United Arab Emirates,2020-03-07T10:13:22,45,0,7,0,0,45,0
2020-03-09,Unknown,India,2020-03-09T09:13:17,43,0,3,9,0,43,0
2020-03-09,Unknown,Israel,2020-03-08T21:03:03,39,0,2,14,0,39,0
2020-03-09,Unknown,San Marino,2020-03-08T14:23:10,36,1,0,10,0,37,1
2020-03-09,Ontario,Canada,2020-03-09T17:53:24,34,0,4,5,0,62,0
2020-03-09,British Columbia,Canada,2020-03-09T22:43:25,32,1,4,5,0,62,0
2020-03-09,Alberta,Canada,2020-03-09T17:53:24,7,0,0,5,0,62,0
2020-03-09,Quebec,Canada,2020-03-09T08:43:03,3,0,0,5,0,62,0
2020-03-09,Unknown,Lebanon,2020-03-08T18:13:19,32,0,1,4,0,32,0
2020-03-09,Unknown,Czech Republic,2020-03-08T19:53:03,31,0,0,6,0,32,0
2020-03-09,Unknown,Finland,2020-03-09T09:23:03,30,0,1,11,0,30,0
2020-03-09,Unknown,Portugal,2020-03-08T19:53:03,30,0,0,9,0,30,0
2020-03-09,Unknown,Vietnam,2020-03-08T19:53:03,30,0,16,9,0,30,0
2020-03-09,Unknown,Brazil,2020-03-09T10:13:06,25,0,0,6,0,25,0
2020-03-09,Unknown,Palestine,2020-03-07T02:23:06,22,0,0,3,0,19,0
2020-03-09,Unknown,Ireland,2020-03-09T09:53:06,21,0,0,2,0,21,0
2020-03-09,Unknown,Algeria,2020-03-09T10:13:06,20,0,0,3,0,20,0
2020-03-09,Unknown,Philippines,2020-03-09T09:23:03,20,1,1,4,0,10,1
2020-03-09,Unknown,Indonesia,2020-03-09T11:33:10,19,0,0,0,0,6,0
2020-03-09,Unknown,Qatar,2020-03-09T10:13:09,18,0,0,3,0,15,0
2020-03-09,Unknown,Russia,2020-03-08T21:03:03,17,0,3,0,0,7,0
2020-03-09,Unknown,Oman,2020-03-05T17:53:02,16,0,2,0,0,16,0
2020-03-09,Unknown,Poland,2020-03-09T11:33:10,16,0,0,5,0,11,0
2020-03-09,Unknown,Slovenia,2020-03-08T17:03:16,16,0,0,4,0,16,0
2020-03-09,Unknown,Ecuador,2020-03-09T09:03:03,15,0,0,1,0,15,0
2020-03-09,Unknown,Georgia,2020-03-09T10:13:06,15,0,0,1,0,13,0
2020-03-09,Unknown,Romania,2020-03-08T17:23:07,15,0,3,2,0,15,0
2020-03-09,Unknown,Saudi Arabia,2020-03-09T09:03:03,15,0,0,4,0,15,0
2020-03-09,Unknown,Argentina,2020-03-08T22:03:11,12,1,0,3,0,12,1
2020-03-09,Unknown,Croatia,2020-03-07T10:13:23,12,0,0,0,0,11,0
2020-03-09,Unknown,Estonia,2020-03-06T13:03:13,10,0,0,0,0,10,0
2020-03-09,Macau,Macau,2020-03-06T10:23:03,10,0,10,0,0,0,0
2020-03-09,Unknown,Azerbaijan,2020-03-07T02:13:09,9,0,0,0,0,9,0
2020-03-09,Unknown,Costa Rica,2020-03-09T09:03:03,9,0,0,4,0,9,0
2020-03-09,Unknown,Hungary,2020-03-09T09:43:03,9,0,0,2,0,9,0
2020-03-09,Unknown,Chile,2020-03-08T15:43:03,8,0,0,5,0,10,0
2020-03-09,Unknown,Mexico,2020-03-08T05:13:06,7,0,1,0,0,7,0
2020-03-09,Unknown,Peru,2020-03-09T10:13:23,7,0,0,0,0,6,0
2020-03-09,Unknown,Belarus,2020-03-09T11:33:10,6,0,1,0,0,6,0
2020-03-09,Unknown,Latvia,2020-03-09T09:13:18,6,0,0,2,0,3,0
2020-03-09,Unknown,Pakistan,2020-03-08T04:53:02,6,0,1,1,0,6,0
2020-03-09,Unknown,Dominican Republic,2020-03-08T17:23:08,5,0,0,0,0,1,0
2020-03-09,Unknown,French Guiana,2020-03-07T03:23:05,5,0,0,0,0,5,0
2020-03-09,Unknown,New Zealand,2020-03-07T02:03:29,5,0,0,0,0,5,0
2020-03-09,Unknown,Afghanistan,2020-03-08T04:53:03,4,0,0,0,0,4,0
2020-03-09,Unknown,Bulgaria,2020-03-09T14:43:03,4,0,0,2,0,4,0
2020-03-09,Unknown,Maldives,2020-03-08T21:13:10,4,0,0,2,0,4,0
2020-03-09,Unknown,Senegal,2020-03-08T20:23:08,4,0,1,0,0,4,0
2020-03-09,Unknown,Bangladesh,2020-03-08T10:53:02,3,0,0,0,0,3,0
2020-03-09,Unknown,Bosnia and Herzegovina,2020-03-07T02:13:09,3,0,0,0,0,2,0
2020-03-09,Unknown,Luxembourg,2020-03-08T05:13:06,3,0,0,0,0,2,0
2020-03-09,Unknown,Malta,2020-03-08T09:13:16,3,0,0,0,0,3,0
2020-03-09,Unknown,Macedonia,2020-03-06T20:23:11,3,0,0,0,0,3,0
2020-03-09,Unknown,Slovakia,2020-03-08T09:13:15,3,0,0,2,0,5,0
2020-03-09,Unknown,South Africa,2020-03-08T10:23:04,3,0,0,1,0,3,0
2020-03-09,Unknown,Albania,2020-03-09T09:03:03,2,0,0,0,0,2,0
2020-03-09,Unknown,Cambodia,2020-03-08T04:53:03,2,0,1,0,0,2,0
2020-03-09,Unknown,Cameroon,2020-03-08T05:23:03,2,0,0,0,0,2,0
2020-03-09,Unknown,Cyprus,2020-03-09T18:33:03,2,0,0,0,0,0,0
2020-03-09,Unknown,Faeroe Islands,2020-03-08T05:13:07,2,0,0,1,0,2,0
2020-03-09,Unknown,Martinique,2020-03-07T03:23:05,2,0,0,0,0,2,0
2020-03-09,Unknown,Morocco,2020-03-05T13:53:03,2,0,0,0,0,2,0
2020-03-09,Unknown,Nigeria,2020-03-09T09:43:03,2,0,0,1,0,2,0
2020-03-09,Unknown,Saint Martin (French part),2020-03-09T10:43:06,2,0,0,0,0,2,0
2020-03-09,Unknown,Tunisia,2020-03-08T21:13:10,2,0,0,1,0,2,0
2020-03-09,Unknown,Andorra,2020-03-02T20:23:16,1,0,0,0,0,1,0
2020-03-09,Unknown,Armenia,2020-03-01T19:53:02,1,0,0,0,0,1,0
2020-03-09,Unknown,Bhutan,2020-03-06T15:43:02,1,0,0,0,0,1,0
2020-03-09,Unknown,Brunei,2020-03-09T18:33:03,1,0,0,0,0,0,0
2020-03-09,Unknown,Colombia,2020-03-07T00:43:02,1,0,0,0,0,1,0
2020-03-09,Unknown,Gibraltar,2020-03-04T13:03:13,1,0,0,0,0,1,0
2020-03-09,Unknown,Jordan,2020-03-03T15:33:02,1,0,0,0,0,1,0
2020-03-09,Unknown,Liechtenstein,2020-03-04T01:33:07,1,0,0,0,0,1,0
2020-03-09,Unknown,Lithuania,2020-02-28T16:23:03,1,0,0,0,0,1,0
2020-03-09,Unknown,Moldova,2020-03-09T14:43:03,1,0,0,0,0,1,0
2020-03-09,Unknown,Monaco,2020-02-29T00:33:01,1,0,0,0,0,1,0
2020-03-09,Unknown,Nepal,2020-02-12T14:43:03,1,0,1,0,0,1,0
2020-03-09,Unknown,Paraguay,2020-03-08T09:13:16,1,0,0,0,0,1,0
2020-03-09,Unknown,Saint Barthlemy,2020-03-09T10:43:06,1,0,0,0,0,1,0
2020-03-09,Unknown,Serbia,2020-03-06T15:43:02,1,0,0,0,0,1,0
2020-03-09,Unknown,Sri Lanka,2020-02-08T03:43:03,1,0,1,0,0,1,0
2020-03-09,Unknown,Togo,2020-03-07T02:13:09,1,0,0,0,0,1,0
2020-03-09,Unknown,Ukraine,2020-03-03T15:33:02,1,0,0,0,0,1,0
2020-03-09,Unknown,Vatican City,2020-03-06T15:43:02,1,0,0,0,0,0,0
2020-03-10,Hubei,China,2020-03-10T15:13:05,67760,3024,47743,20,17,80924,3140
2020-03-10,Guangdong,China,2020-03-10T09:13:07,1353,8,1274,20,17,80924,3140
2020-03-10,Henan,China,2020-03-08T05:03:02,1272,22,1247,20,17,80924,3140
2020-03-10,Zhejiang,China,2020-03-10T10:33:02,1215,1,1191,20,17,80924,3140
2020-03-10,Hunan,China,2020-03-10T08:33:02,1018,4,990,20,17,80924,3140
2020-03-10,Anhui,China,2020-03-08T05:13:06,990,6,984,20,17,80924,3140
2020-03-10,Jiangxi,China,2020-03-10T01:33:02,935,1,927,20,17,80924,3140
2020-03-10,Shandong,China,2020-03-10T07:33:03,758,6,719,20,17,80924,3140
2020-03-10,Jiangsu,China,2020-03-10T08:13:08,631,0,627,20,17,80924,3140
2020-03-10,Chongqing,China,2020-03-10T23:53:02,576,6,547,20,17,80924,3140
2020-03-10,Sichuan,China,2020-03-10T10:13:17,539,3,478,20,17,80924,3140
2020-03-10,Heilongjiang,China,2020-03-10T00:13:18,481,13,434,20,17,80924,3140
